#TIME all_pgs_mb huge_pgs_mb Node0_Foreign Node1_Foreign Node0_Local Node1_Local Node0_Other Node1_Other Node0_Free Node1_Free Node0_Used Node1_Used
1717838861 1855293602 1731761706 2835887 0 14865989 14921901 968775 11515 69149.85 79414.68 25618.45 17331.78
1717838871 1855297085 1731762148 2835887 0 14866088 14921956 968775 11515 69147.86 79415.41 25620.89 17331.16
1717838881 1855303310 1731762940 2835887 0 14866225 14921975 968775 11515 69171.25 79415.27 25597.93 17331.20
1717838892 1855307006 1731763556 2835887 0 14866451 14921981 968775 11515 69067.88 79485.80 25700.93 17260.66
1717838902 1855309111 1731764374 2835887 0 14866727 14921998 968775 11515 68850.27 79687.73 25918.91 17058.36
1717838912 1855311899 1731764954 2835887 0 14866932 14922065 968775 11515 68712.80 79826.48 26056.36 16920.61
1717838923 1855314419 1731765766 2835887 0 14867004 14922153 968775 11515 68702.97 79832.22 26065.80 16914.35
1717838933 1855316954 1731766452 2835887 0 14867160 14922203 968775 11515 68681.49 79834.05 26087.62 16912.56
1717838943 1855320070 1731767036 2835887 0 14867275 14922255 968775 11515 68739.39 79744.29 26029.28 17002.17
1717838953 1855322192 1731767726 2835887 0 14867413 14922703 968775 11515 69239.39 79252.01 25529.89 17494.51
1717838964 1855324383 1731768576 2835887 0 14867521 14922760 968775 11515 69323.53 79165.05 25445.19 17581.41
1717838974 1855325587 1731768878 2835887 0 14867631 14922818 968775 11515 69311.84 79172.55 25457.65 17573.39
1717838984 1855326327 1731769120 2835887 0 14867752 14922861 968775 11515 69306.84 79165.36 25461.93 17581.61
1717838995 1855327254 1731769578 2835887 0 14867830 14922948 968775 11515 69306.72 79159.84 25462.43 17585.72
1717839005 1855327784 1731769794 2835887 0 14867925 14923021 968775 11515 69305.04 79163.18 25463.09 17582.79
1717839015 1855328193 1731769924 2835887 0 14868029 14923081 968775 11515 69309.23 79158.16 25459.99 17587.91
1717839025 1855329059 1731770158 2835887 0 14868124 14923159 968775 11515 69320.05 79146.90 25448.61 17600.17
1717839036 1855329374 1731770422 2835887 0 14868238 14923204 968775 11515 69320.80 79149.11 25448.02 17597.36
1717839046 1855330531 1731770808 2835887 0 14868361 14923243 968775 11515 69314.84 79146.05 25454.38 17601.03
1717839056 1855332589 1731771444 2835887 0 14868405 14923690 968775 11515 69805.93 78656.02 24956.78 18097.71
1717839067 1855334038 1731772014 2835887 0 14868456 14923890 968775 11515 69976.09 78483.70 24792.04 18262.35
1717839077 1855337370 1731772398 2835887 0 14868526 14924078 968775 11515 70083.44 78375.30 24685.18 18370.81
