time              msgs_alloc        msgs_max          errors            send_count        recv_count        route_count       drop_count        send_length       recv_length       route_length      drop_length      
1717839344        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839355        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839365        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839375        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839385        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839396        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839406        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839416        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839427        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839437        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839447        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839458        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839468        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839478        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839488        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839499        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839509        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839519        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839530        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839540        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839550        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839560        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839571        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1717839581        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
